,Unnamed: 0.1,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
1654,49150,16428,MO-142,14183,17044,stocks fb,qa_stock,audio-1490106955.flac
1655,49151,4224,MO-142,11027,13115,edit list,createoradd,audio-1490108110-headset.flac
1656,49152,48644,MO-142,647,665,make the light more visible,iot_hue_lightup,audio-1497191676-headset.flac
1657,49153,34025,MO-142,293,267,what is happening in the world,news_query,audio-1490106025.flac
1658,49154,24327,MO-142,16198,19624,link me to jeff's email,email_querycontact,audio-1490105261.flac
1659,49155,24326,MO-142,16198,19624,link me to jeff's email,email_querycontact,audio-1490105261-headset.flac
1660,49156,8816,MO-142,12146,14441,call me a cab to the train station,transport_taxi,audio-1497254215-headset.flac
1661,49157,18849,MO-142,1488,1603,play jazz from jennifer's latest album,play_music,audio-1490105312-headset.flac
1662,49158,18850,MO-142,1488,1603,play jazz from jennifer's latest album,play_music,audio-1490105312.flac
1663,49159,40016,MO-142,4294,4786,could you tell me about the alerts i have set,alarm_query,audio-1490105209-headset.flac
1664,49160,8817,MO-142,12146,14441,call me a cab to the train station,transport_taxi,audio-1497254215.flac
1665,49161,40017,MO-142,4294,4786,could you tell me about the alerts i have set,alarm_query,audio-1490105209.flac
1666,49162,5413,MO-142,11295,13468,play my latest podcast,play_podcasts,audio-1490106869.flac
1667,49163,5412,MO-142,11295,13468,play my latest podcast,play_podcasts,audio-1490106869-headset.flac
1668,49164,2776,MO-142,10645,12664,add red wine to my shopping list,lists_createoradd,audio-1497029701-headset.flac
1669,49165,2777,MO-142,10645,12664,add red wine to my shopping list,lists_createoradd,audio-1497029701.flac
1670,49166,34024,MO-142,293,267,what is happening in the world,news_query,audio-1490106025-headset.flac
1671,49167,50865,MO-142,694,719,check on the delivery of my current order,takeaway_query,audio-1497029251.flac
1672,49168,20242,MO-142,15240,18469,please tell me latest video going viral on twitter for topic narendra modi,social_query,audio-1490107301-headset.flac
1673,49169,36378,MO-142,3441,3782,is the twenty second on a wednesday,datetime_query,audio-1497192112-headset.flac
1674,49170,29556,MO-142,197,175,what time is it,datetime_query,audio-1490106991-headset.flac
1675,49171,56264,MO-142,8250,9657,i need next weeks lunch put on the calendar,calendar_set,audio-1490107560.flac
1676,49172,40637,MO-142,443,436,raise volume,audio_volume_up,audio-1497192653.flac
1677,49173,48119,MO-142,6322,7356,please tell me the score of the game,general_quirky,audio-1490107056.flac
1678,49174,48118,MO-142,6322,7356,please tell me the score of the game,general_quirky,audio-1490107056-headset.flac
1679,49175,40759,MO-142,4459,4990,start cleaning,iot_cleaning,audio-1490106590.flac
1680,49176,40758,MO-142,4459,4990,start cleaning,iot_cleaning,audio-1490106590-headset.flac
1681,49177,56263,MO-142,8250,9657,i need next weeks lunch put on the calendar,calendar_set,audio-1490107560-headset.flac
1682,49178,62427,MO-142,9789,11630,resume the last played audiobook,play_audiobook,audio-1490105183.flac
1683,49179,40752,MO-142,4457,4984,recent headlines,news_query,audio-1490106453-headset.flac
1684,49180,22154,MO-142,15748,19100,send email to martha saying last evening was wild,email_sendemail,audio-1490107331.flac
1685,49181,22153,MO-142,15748,19100,send email to martha saying last evening was wild,email_sendemail,audio-1490107331-headset.flac
1686,49182,60179,MO-142,9286,11031,play old,play_radio,audio-1490105387-headset.flac
1687,49183,60180,MO-142,9286,11031,play old,play_radio,audio-1490105387.flac
1688,49184,62426,MO-142,9789,11630,resume the last played audiobook,play_audiobook,audio-1490105183-headset.flac
1689,49185,40753,MO-142,4457,4984,recent headlines,news_query,audio-1490106453.flac
1690,49186,47903,MO-142,6258,7285,hi how was your day today,general_quirky,audio-1490107945-headset.flac
1691,49187,40636,MO-142,443,436,raise volume,audio_volume_up,audio-1497192653-headset.flac
1692,49188,51082,MO-142,6994,8183,remind me at,calendar_set,audio-1497192099.flac
1693,49189,53406,MO-142,7522,8796,remind me daily at eleven am for meeting with boss,calendar_set,audio-1497191713.flac
1694,49190,12690,MO-142,13163,15696,origin of word,qa_definition,audio-1497192290-headset.flac
1695,49191,12691,MO-142,13163,15696,origin of word,qa_definition,audio-1497192290.flac
1696,49192,56225,MO-142,824,864,what is the weather where i am at today,weather_query,audio-1490107484-headset.flac
1697,49193,56226,MO-142,824,864,what is the weather where i am at today,weather_query,audio-1490107484.flac
1698,49194,56241,MO-142,8245,9651,i would need to be notified of church services on sundays at eleven am,calendar_set,audio-1497029331.flac
1699,49195,47870,MO-142,6247,7274,what do you do,general_quirky,audio-1497254184-headset.flac
1700,49196,1590,MO-142,10404,12380,play with me,play_game,audio-1490106632.flac
1701,49197,37054,MO-142,3585,3949,what is the weather,weather_query,audio-1497029426.flac
1702,49198,28968,MO-142,1883,2056,what is the name of that song,music_query,audio-1490106134-headset.flac
1703,49199,22066,MO-142,15735,19083,write ten words on instagram,social_post,audio-1497191798-headset.flac
1704,49200,22067,MO-142,15735,19083,write ten words on instagram,social_post,audio-1497191798.flac
1705,49201,1589,MO-142,10404,12380,play with me,play_game,audio-1490106632-headset.flac
1706,49202,51081,MO-142,6994,8183,remind me at,calendar_set,audio-1497192099-headset.flac
1707,49203,30081,MO-142,2057,2271,put that song in my favourite list,music_likeness,audio-1490105188.flac
1708,49204,47904,MO-142,6258,7285,hi how was your day today,general_quirky,audio-1490107945.flac
1709,49205,39587,MO-142,4195,4676,play last christmas by george michael,music,audio-1490105446.flac
1710,49206,23872,MO-142,16087,19487,start a new email to george brown,email_sendemail,audio-1490105694-headset.flac
1711,49207,40691,MO-142,4443,4969,start the coffee machine at three,iot_coffee,audio-1490104806.flac
1712,49208,47970,MO-142,6278,7307,how many kilometers did i walk today,general_quirky,audio-1497192243-headset.flac
1713,49209,47971,MO-142,6278,7307,how many kilometers did i walk today,general_quirky,audio-1497192243.flac
1714,49210,40690,MO-142,4443,4969,start the coffee machine at three,iot_coffee,audio-1490104806-headset.flac
1715,49211,23896,MO-142,16092,19492,any new emails after five pm,email_query,audio-1497029552.flac
1716,49212,23895,MO-142,16092,19492,any new emails after five pm,email_query,audio-1497029552-headset.flac
1717,49213,47969,MO-142,6277,7306,my day was pretty hectic today,general_quirky,audio-1497029279.flac
1718,49214,23892,MO-142,16091,19491,please check my inbox for any new emails in last twenty minutes,email_query,audio-1490107705.flac
1719,49215,22128,MO-142,15746,19098,create new contact with email,email_addcontact,audio-1497029403.flac
1720,49216,12870,MO-142,1321,1414,what is the weather today,weather_query,audio-1490105591.flac
1721,49217,12869,MO-142,1321,1414,what is the weather today,weather_query,audio-1490105591-headset.flac
1722,49218,12862,MO-142,13207,15751,look up etymology in google,qa_definition,audio-1490105878-headset.flac
1723,49219,47978,MO-142,6279,7308,show me the places where i was,general_quirky,audio-1497029545-headset.flac
1724,49220,47979,MO-142,6279,7308,show me the places where i was,general_quirky,audio-1497029545.flac
1725,49221,23891,MO-142,16091,19491,please check my inbox for any new emails in last twenty minutes,email_query,audio-1490107705-headset.flac
1726,49222,38886,MO-142,4061,4518,please change the colour of the lights i'll tell you when to stop,iot_hue_lightchange,audio-1490106710.flac
1727,49223,38885,MO-142,4061,4518,please change the colour of the lights i'll tell you when to stop,iot_hue_lightchange,audio-1490106710-headset.flac
1728,49224,44604,MO-142,539,546,search the album name with katy perry,music_query,audio-1490107248.flac
1729,49225,23873,MO-142,16087,19487,start a new email to george brown,email_sendemail,audio-1490105694.flac
1730,49226,2250,MO-142,10504,12498,what lists do i have,lists_query,audio-1497191794.flac
1731,49227,39586,MO-142,4195,4676,play last christmas by george michael,music,audio-1490105446-headset.flac
1732,49228,33927,MO-142,2916,3226,how is weather on such and such day,weather_query,audio-1497191541-headset.flac
1733,49229,33928,MO-142,2916,3226,how is weather on such and such day,weather_query,audio-1497191541.flac
1734,49230,4492,MO-142,11112,13222,read me my current grocery list,lists_query,audio-1490104957.flac
1735,49231,4491,MO-142,11112,13222,read me my current grocery list,lists_query,audio-1490104957-headset.flac
1736,49232,2249,MO-142,10504,12498,what lists do i have,lists_query,audio-1497191794-headset.flac
1737,49233,56292,MO-142,826,866,what is the current temperature and humidity outside,weather_query,audio-1497029660-headset.flac
1738,49234,60233,MO-142,9298,11043,please start fm eight hundred and ninety radio channel,play_radio,audio-1497191665-headset.flac
1739,49235,60234,MO-142,9298,11043,please start fm eight hundred and ninety radio channel,play_radio,audio-1497191665.flac
1740,49236,30080,MO-142,2057,2271,put that song in my favourite list,music_likeness,audio-1490105188-headset.flac
1741,49237,56293,MO-142,826,866,what is the current temperature and humidity outside,weather_query,audio-1497029660.flac
1742,49238,4470,MO-142,11105,13213,to do list,lists_query,audio-1497029265.flac
1743,49239,44603,MO-142,539,546,search the album name with katy perry,music_query,audio-1490107248-headset.flac
1744,49240,53405,MO-142,7522,8796,remind me daily at eleven am for meeting with boss,calendar_set,audio-1497191713-headset.flac
1745,49241,19212,MO-142,14988,18150,what is computer,qa_definition,audio-1497029382.flac
1746,49242,23804,MO-142,16062,19460,any important emails within the last hour,email_query,audio-1497254119.flac
1747,49243,28969,MO-142,1883,2056,what is the name of that song,music_query,audio-1490106134.flac
1748,49244,12592,MO-142,13140,15672,tell me all about hurricane,qa_definition,audio-1497191767.flac
1749,49245,22024,MO-142,15722,19062,tweet bad day at starbucks,social_post,audio-1497192402-headset.flac
1750,49246,22025,MO-142,15722,19062,tweet bad day at starbucks,social_post,audio-1497192402.flac
1751,49247,44460,MO-142,5341,6103,please alert me to the time,datetime_query,audio-1497029378.flac
1752,49248,12599,MO-142,13141,15673,what is the meaning of life,general_quirky,audio-1490107627-headset.flac
1753,49249,12600,MO-142,13141,15673,what is the meaning of life,general_quirky,audio-1490107627.flac
1754,49250,12591,MO-142,13140,15672,tell me all about hurricane,qa_definition,audio-1497191767-headset.flac
1755,49251,33866,MO-142,2912,3222,music led zeppelin houses of the holy,play_music,audio-1497191700-headset.flac
1756,49252,36338,MO-142,3434,3774,best rap music,play_music,audio-1490106767.flac
1757,49253,38831,MO-142,4049,4506,look up whether or not charley's steakhouse delivers,takeaway_query,audio-1490107529-headset.flac
1758,49254,38832,MO-142,4049,4506,look up whether or not charley's steakhouse delivers,takeaway_query,audio-1490107529.flac
1759,49255,15836,MO-142,14029,16837,what is the us dollar and euro exchange rate,qa_currency,audio-1490107893-headset.flac
1760,49256,15837,MO-142,14029,16837,what is the us dollar and euro exchange rate,qa_currency,audio-1490107893.flac
1761,49257,24031,MO-142,16121,19526,reply back to emily,email_sendemail,audio-1490106664.flac
1762,49258,33867,MO-142,2912,3222,music led zeppelin houses of the holy,play_music,audio-1497191700.flac
1763,49259,24030,MO-142,16121,19526,reply back to emily,email_sendemail,audio-1490106664-headset.flac
1764,49260,53787,MO-142,7625,8919,set a reminder alert for saturday nine am towards payment of electricity bill,calendar_set,audio-1497254205-headset.flac
1765,49261,28662,MO-142,1820,1991,start robot cleaner,iot_cleaning,audio-1490107889.flac
1766,49262,9021,MO-142,12197,14503,find me a train ticket to,transport_ticket,audio-1497192281-headset.flac
1767,49263,9022,MO-142,12197,14503,find me a train ticket to,transport_ticket,audio-1497192281.flac
1768,49264,16246,MO-142,14134,16971,tell me what the word organism means,qa_definition,audio-1490107319.flac
1769,49265,16245,MO-142,14134,16971,tell me what the word organism means,qa_definition,audio-1490107319-headset.flac
1770,49266,9041,MO-142,12200,14508,book a train ticket to canada this evening,transport_ticket,audio-1497029482.flac
1771,49267,26102,MO-142,16631,20138,i need to reply to this email,email_sendemail,audio-1497029320.flac
1772,49268,56497,MO-142,8318,9735,please make a reminder for friday at six pm,calendar_set,audio-1490107618-headset.flac
1773,49269,56498,MO-142,8318,9735,please make a reminder for friday at six pm,calendar_set,audio-1490107618.flac
1774,49270,53788,MO-142,7625,8919,set a reminder alert for saturday nine am towards payment of electricity bill,calendar_set,audio-1497254205.flac
1775,49271,40901,MO-142,4493,5032,change the color of my lights to something random,iot_hue_lightchange,audio-1490105670.flac
1776,49272,40900,MO-142,4493,5032,change the color of my lights to something random,iot_hue_lightchange,audio-1490105670-headset.flac
1777,49273,35237,MO-142,3180,3491,i'd like an alarm set for this saturday at ten,alarm_set,audio-1497029389.flac
1778,49274,16232,MO-142,14131,16965,how would i use formidable in a sentence,qa_definition,audio-1497029624-headset.flac
1779,49275,28661,MO-142,1820,1991,start robot cleaner,iot_cleaning,audio-1490107889-headset.flac
1780,49276,16233,MO-142,14131,16965,how would i use formidable in a sentence,qa_definition,audio-1497029624.flac
1781,49277,36337,MO-142,3434,3774,best rap music,play_music,audio-1490106767-headset.flac
1782,49278,40839,MO-142,4477,5013,play song next,play_music,audio-1490107718.flac
1783,49279,40838,MO-142,4477,5013,play song next,play_music,audio-1490107718-headset.flac
